country,year,total_flights,%_change,chart_type,season,departures,arrivals,airport,flight_type,flights
Israel,,16965.428571428572,,seasonal_patterns,Autumn,8487.42857142857,8478.0,,,
Italy,,203416.57142857142,,seasonal_patterns,Winter,101701.28571428571,101715.28571428571,,,
Italy,,226664.7142857143,,seasonal_patterns,Spring,113298.57142857143,113366.14285714286,,,
Italy,,245228.42857142858,,seasonal_patterns,Summer,122594.85714285714,122633.57142857143,,,
Italy,,222694.85714285713,,seasonal_patterns,Autumn,111359.42857142857,111335.42857142857,,,
Latvia,,13797.42857142857,,seasonal_patterns,Winter,6897.285714285715,6900.142857142857,,,
Latvia,,14502.0,,seasonal_patterns,Spring,7250.285714285715,7251.714285714285,,,
Latvia,,15488.857142857143,,seasonal_patterns,Summer,7740.285714285715,7748.571428571428,,,
Latvia,,14673.57142857143,,seasonal_patterns,Autumn,7333.571428571428,7340.0,,,
Lithuania,,10709.142857142857,,seasonal_patterns,Winter,5354.428571428572,5354.714285714285,,,
Lithuania,,11983.0,,seasonal_patterns,Spring,5986.0,5997.0,,,
Lithuania,,11626.857142857143,,seasonal_patterns,Summer,5812.857142857143,5814.0,,,
Lithuania,,11474.857142857143,,seasonal_patterns,Autumn,5729.285714285715,5745.571428571428,,,
Luxembourg,,13526.0,,seasonal_patterns,Winter,6756.0,6770.0,,,
Luxembourg,,15221.714285714286,,seasonal_patterns,Spring,7605.285714285715,7616.428571428572,,,
Luxembourg,,14142.285714285714,,seasonal_patterns,Summer,7066.428571428572,7075.857142857143,,,
Luxembourg,,14453.714285714286,,seasonal_patterns,Autumn,7222.0,7231.714285714285,,,
Malta,,8242.42857142857,,seasonal_patterns,Winter,4135.285714285715,4107.142857142857,,,
Malta,,10294.42857142857,,seasonal_patterns,Spring,5156.142857142857,5138.285714285715,,,
Malta,,11536.285714285714,,seasonal_patterns,Summer,5780.571428571428,5755.714285714285,,,
Malta,,10444.285714285714,,seasonal_patterns,Autumn,5234.285714285715,5210.0,,,
Moldova,,4388.857142857143,,seasonal_patterns,Winter,2188.8571428571427,2200.0,,,
Moldova,,4365.571428571428,,seasonal_patterns,Spring,2181.1428571428573,2184.4285714285716,,,
Moldova,,5921.428571428572,,seasonal_patterns,Summer,2958.0,2963.4285714285716,,,
Moldova,,4789.571428571428,,seasonal_patterns,Autumn,2393.714285714286,2395.8571428571427,,,
Montenegro,,2092.285714285714,,seasonal_patterns,Winter,1046.5714285714287,1045.7142857142858,,,
Montenegro,,2390.4285714285716,,seasonal_patterns,Spring,1195.4285714285713,1195.0,,,
Montenegro,,3150.0,,seasonal_patterns,Summer,1574.2857142857142,1575.7142857142858,,,
Montenegro,,2517.4285714285716,,seasonal_patterns,Autumn,1259.4285714285713,1258.0,,,
Morocco,,22475.428571428572,,seasonal_patterns,Winter,11254.285714285714,11221.142857142857,,,
Morocco,,21874.85714285714,,seasonal_patterns,Spring,10937.857142857143,10937.0,,,
Morocco,,20629.14285714286,,seasonal_patterns,Summer,10321.42857142857,10307.714285714286,,,
Morocco,,20859.85714285714,,seasonal_patterns,Autumn,10421.42857142857,10438.42857142857,,,
Netherlands,,98831.85714285714,,seasonal_patterns,Winter,49410.0,49421.857142857145,,,
